Number, Label1, Label2, UserName, UserLogin, UTM_X, UTM_X_Real, UTM_Y, UTM_Y_Real, Length_m, Length_Real_m, Stemming_m, Stemming_Real_m, Diameter_mm, Diameter_Real_mm, Subdrilling_m, Subdrilling_Real_m, Angle_deg, Angle_Real_deg, Azimuth_deg, Azimuth_Real_deg, Total_Charge_kg, Total_Charge_Real_kg, Charge_Bulk_kg, Charge_Bulk_Real_kg, Charge_Cartridge_kg, Charge_Cartridge_Real_kg, Booster_un, Booster_Real_un, Charge_Description, waterPresence, waterColumn_m, waterColumn_Real_m, eliminated, changed, dateUpdate, Burden_m, Spacing_m, Powder_Factor, Powder_Factor_Real, Redrill, Comment, final_length_m, truck_number, number_primes_qty, number_detonators_qty, temperature_deg, density
700, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748820.420, 748820.420, 8930484.310, 8930484.310, 11.333, 10.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.591, 122.200, 131.591, 122.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.2, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:24:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
701, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748818.820, 748818.820, 8930486.810, 8930486.810, 11.292, 10.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.994, 120.800, 130.994, 120.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:23:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
702, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.210, 748817.210, 8930489.310, 8930489.310, 11.226, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.033, 130.000, 130.033, 130.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:21:32, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
703, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748815.610, 748815.610, 8930491.810, 8930491.810, 11.200, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.654, 137.000, 129.654, 137.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:20:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
704, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.010, 748814.010, 8930494.310, 8930494.310, 11.133, 11.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.678, 136.300, 128.678, 136.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:19:29, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
705, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748812.400, 748812.400, 8930496.810, 8930496.810, 11.089, 11.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.037, 153.000, 128.037, 153.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 153.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:18:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
706, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748810.800, 748810.800, 8930499.310, 8930499.310, 10.859, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.686, 112.400, 124.686, 112.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 112.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:37:42, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
707, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.200, 748809.200, 8930501.810, 8930501.810, 10.843, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.453, 120.000, 124.453, 120.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:39:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
708, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748807.600, 748807.600, 8930504.310, 8930504.310, 10.793, 10.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.725, 130.500, 123.725, 130.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:41:35, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
709, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748805.990, 748805.990, 8930506.810, 8930506.810, 10.847, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.511, 145.500, 124.511, 145.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 145.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:39:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
710, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748804.390, 748804.390, 8930509.310, 8930509.310, 11.017, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.988, 123.000, 126.988, 123.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:45:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
711, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748802.790, 748802.790, 8930511.810, 8930511.810, 10.810, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.972, 114.200, 123.972, 114.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 114.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:19:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
712, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.180, 748801.180, 8930514.310, 8930514.310, 10.713, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.559, 110.800, 122.559, 110.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 110.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:00:52, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
713, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748799.580, 748799.580, 8930516.810, 8930516.810, 10.682, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.108, 137.400, 122.108, 137.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:31:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
714, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748797.980, 748797.980, 8930519.310, 8930519.310, 10.509, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.587, 130.800, 119.587, 130.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:59:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
715, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.370, 748796.370, 8930521.810, 8930521.810, 10.310, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.688, 130.400, 116.688, 130.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:16:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
716, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748794.770, 748794.770, 8930524.310, 8930524.310, 10.286, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.339, 122.100, 116.339, 122.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.1, 1, 0.000, 0.000, 0, 1, 02/07/2026. 12:56:05, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
717, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748793.170, 748793.170, 8930526.810, 8930526.810, 10.367, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.519, 134.300, 117.519, 134.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.3, 0, 0.000, 0.000, 0, 1, 02/07/2026. 16:57:30, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
718, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748791.570, 748791.570, 8930529.310, 8930529.310, 10.405, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.072, 132.100, 118.072, 132.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.1, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:57:01, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
719, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748789.960, 748789.960, 8930531.810, 8930531.810, 10.215, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 115.304, 121.200, 115.304, 121.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 121.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 12:42:19, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
720, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748788.360, 748788.360, 8930534.310, 8930534.310, 10.512, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.631, 136.500, 119.631, 136.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:55:51, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
721, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748786.760, 748786.760, 8930536.810, 8930536.810, 10.617, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.161, 135.500, 121.161, 135.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:55:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
722, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748785.100, 748785.100, 8930539.280, 8930539.280, 10.602, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.942, 134.200, 120.942, 134.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.2, 0, 0.000, 0.000, 0, 1, 02/07/2026. 12:06:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
723, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748783.150, 748783.150, 8930541.490, 8930541.490, 10.573, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.520, 149.100, 120.520, 149.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.1, 0, 0.000, 0.000, 0, 1, 02/07/2026. 12:08:38, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
724, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748780.900, 748780.900, 8930543.430, 8930543.430, 10.610, 10.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.059, 128.900, 121.059, 128.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.9, 0, 0.000, 0.000, 0, 1, 02/07/2026. 11:51:47, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
725, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748778.650, 748778.650, 8930545.360, 8930545.360, 10.678, 10.700, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.049, 138.400, 122.049, 138.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:51:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
726, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748776.400, 748776.400, 8930547.300, 8930547.300, 10.755, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.171, 141.000, 123.171, 141.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 11:37:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
727, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748774.150, 748774.150, 8930549.240, 8930549.240, 10.694, 10.700, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.282, 142.000, 122.282, 142.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 142.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 11:39:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
728, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748771.900, 748771.900, 8930551.180, 8930551.180, 10.705, 10.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.443, 134.800, 122.443, 134.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:12:22, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
729, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748769.650, 748769.650, 8930553.120, 8930553.120, 10.696, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.312, 125.200, 122.312, 125.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 125.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:12:56, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
730, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748767.400, 748767.400, 8930555.060, 8930555.060, 10.823, 9.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.162, 149.700, 124.162, 149.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:14:25, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
731, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748765.150, 748765.150, 8930556.990, 8930556.990, 10.651, 10.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.656, 128.200, 121.656, 128.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:14:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
732, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748762.880, 748762.880, 8930558.900, 8930558.900, 10.758, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.215, 147.800, 123.215, 147.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:16:54, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
733, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748760.550, 748760.550, 8930560.750, 8930560.750, 10.749, 10.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.084, 145.600, 123.084, 145.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 145.6, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:17:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
734, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748758.220, 748758.220, 8930562.590, 8930562.590, 10.669, 10.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.918, 145.200, 121.918, 145.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 145.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:20:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
735, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748755.900, 748755.900, 8930564.440, 8930564.440, 10.468, 10.468, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.990, 118.990, 118.990, 118.990, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 119.0, 0, 0.000, 0.000, 1, 1, 02/07/2026. 12:26:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
736, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748753.320, 748753.320, 8930565.830, 8930565.830, 10.427, 10.427, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.393, 118.393, 118.393, 118.393, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.4, 0, 0.000, 0.000, 1, 1, 02/07/2026. 12:26:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
737, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748759.870, 748759.870, 8930558.380, 8930558.380, 10.453, 10.453, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.772, 118.772, 118.772, 118.772, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.8, 0, 0.000, 0.000, 1, 1, 02/07/2026. 12:23:40, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
738, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748761.980, 748761.980, 8930556.320, 8930556.320, 10.683, 10.683, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.122, 122.122, 122.122, 122.122, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.1, 0, 0.000, 0.000, 1, 1, 02/07/2026. 11:50:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
739, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748764.230, 748764.230, 8930554.380, 8930554.380, 10.639, 10.639, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.481, 121.481, 121.481, 121.481, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 121.5, 0, 0.000, 0.000, 1, 1, 02/07/2026. 11:50:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
740, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748766.480, 748766.480, 8930552.450, 8930552.450, 10.645, 10.645, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.569, 121.569, 121.569, 121.569, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 121.6, 0, 0.000, 0.000, 1, 1, 02/07/2026. 11:41:49, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
741, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748768.730, 748768.730, 8930550.510, 8930550.510, 10.571, 10.571, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.491, 120.491, 120.491, 120.491, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.5, 0, 0.000, 0.000, 1, 1, 02/07/2026. 11:41:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
742, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748770.980, 748770.980, 8930548.570, 8930548.570, 10.619, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.190, 146.400, 121.190, 146.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 146.4, 0, 0.000, 0.000, 0, 1, 02/07/2026. 11:41:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
743, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748773.230, 748773.230, 8930546.630, 8930546.630, 10.666, 10.800, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.875, 146.500, 121.875, 146.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 146.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:52:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
744, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748775.480, 748775.480, 8930544.690, 8930544.690, 10.656, 10.600, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.729, 139.900, 121.729, 139.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:52:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
745, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748777.730, 748777.730, 8930542.750, 8930542.750, 10.721, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.676, 136.100, 122.676, 136.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.1, 1, 0.000, 0.000, 0, 1, 02/07/2026. 11:48:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
746, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748779.980, 748779.980, 8930540.820, 8930540.820, 10.345, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.198, 127.800, 117.198, 127.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.8, 0, 0.000, 0.000, 0, 1, 02/07/2026. 12:11:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
747, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748782.200, 748782.200, 8930538.850, 8930538.850, 10.559, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.316, 136.000, 120.316, 136.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 16:54:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
748, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748783.870, 748783.870, 8930536.390, 8930536.390, 10.453, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.772, 130.800, 118.772, 130.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 12:18:58, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
749, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748785.540, 748785.540, 8930533.930, 8930533.930, 10.514, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.660, 138.900, 119.660, 138.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 12:23:42, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
750, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748787.140, 748787.140, 8930531.430, 8930531.430, 10.411, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.160, 129.000, 118.160, 129.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 12:45:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
751, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748788.740, 748788.740, 8930528.930, 8930528.930, 10.238, 10.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 115.640, 128.900, 115.640, 128.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 12:43:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
752, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748790.350, 748790.350, 8930526.430, 8930526.430, 10.296, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.484, 125.300, 116.484, 125.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 125.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 12:52:54, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
753, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748791.950, 748791.950, 8930523.930, 8930523.930, 10.167, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 114.605, 127.700, 114.605, 127.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.7, 0, 0.000, 0.000, 0, 1, 02/07/2026. 16:57:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
754, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748793.550, 748793.550, 8930521.430, 8930521.430, 10.343, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.169, 123.500, 117.169, 123.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:19:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
755, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748795.150, 748795.150, 8930518.930, 8930518.930, 10.347, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.227, 140.500, 117.227, 140.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:18:02, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
756, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.760, 748796.760, 8930516.430, 8930516.430, 10.472, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.048, 136.800, 119.048, 136.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:28:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
